Timestamp|Replay Lag (microseconds)
2021-09-27 04:13:55.493996+00|44758900
2021-09-27 04:13:56.550144+00|44274119
2021-09-27 04:13:57.61576+00|45267256
2021-09-27 04:13:58.669253+00|45005436
2021-09-27 04:13:59.734089+00|44680655
2021-09-27 04:14:00.800905+00|44796025
2021-09-27 04:14:01.867968+00|45535655
2021-09-27 04:14:02.933354+00|45769762
2021-09-27 04:14:03.999781+00|46198857
2021-09-27 04:14:05.065092+00|46413851
2021-09-27 04:14:06.130316+00|46507208
2021-09-27 04:14:07.195074+00|46588473
2021-09-27 04:14:08.262248+00|47075485
2021-09-27 04:14:09.326301+00|47358609
2021-09-27 04:14:10.393603+00|47206286
2021-09-27 04:14:11.459984+00|47559875
2021-09-27 04:14:12.525171+00|48107000
2021-09-27 04:14:13.594889+00|46534170
2021-09-27 04:14:14.662745+00|44327501
2021-09-27 04:14:15.729355+00|45253871
2021-09-27 04:14:16.801225+00|46667288
2021-09-27 04:14:17.873795+00|47600265
2021-09-27 04:14:18.939619+00|48522114
2021-09-27 04:14:20.001452+00|49148620
2021-09-27 04:14:21.076242+00|50160651
2021-09-27 04:14:22.144045+00|50976085
2021-09-27 04:14:23.217287+00|52454849
2021-09-27 04:14:24.286527+00|53627696
2021-09-27 04:14:25.358089+00|53627696
2021-09-27 04:14:26.428258+00|54808741
2021-09-27 04:14:27.501111+00|56783318
2021-09-27 04:14:28.57421+00|56783318
2021-09-27 04:14:29.64897+00|58148683
2021-09-27 04:14:30.720385+00|59609331
2021-09-27 04:14:31.782443+00|374079
2021-09-27 04:14:32.842987+00|1337987
2021-09-27 04:14:33.903606+00|2568249
2021-09-27 04:14:34.965504+00|3280971
2021-09-27 04:14:36.029298+00|4258943
2021-09-27 04:14:37.088252+00|5897264
2021-09-27 04:14:38.151882+00|6794104
2021-09-27 04:14:39.204915+00|6794104
2021-09-27 04:14:40.271106+00|8227410
2021-09-27 04:14:41.337278+00|9850524
2021-09-27 04:14:42.404142+00|10915994
2021-09-27 04:14:43.471109+00|11646424
2021-09-27 04:14:44.533811+00|12977123
2021-09-27 04:14:45.598048+00|14056885
2021-09-27 04:14:46.65789+00|14056885
2021-09-27 04:14:47.721721+00|16070200
2021-09-27 04:14:48.788374+00|16070200
2021-09-27 04:14:49.855953+00|18006111
2021-09-27 04:14:50.923374+00|18881492
2021-09-27 04:14:51.990136+00|18881492
2021-09-27 04:14:53.05834+00|20308598
2021-09-27 04:14:54.121891+00|21729039
2021-09-27 04:14:55.188295+00|23016864
2021-09-27 04:14:56.25487+00|23891972
2021-09-27 04:14:57.321064+00|24645394
2021-09-27 04:14:58.389165+00|25827603
2021-09-27 04:14:59.456204+00|27270411
2021-09-27 04:15:00.52221+00|28004319
2021-09-27 04:15:01.587911+00|28824548
2021-09-27 04:15:02.652826+00|30247213
2021-09-27 04:15:03.718679+00|31274058
2021-09-27 04:15:04.783143+00|32424947
2021-09-27 04:15:05.849166+00|33091573
2021-09-27 04:15:06.915816+00|34313003
2021-09-27 04:15:07.981049+00|34931128
2021-09-27 04:15:09.040441+00|36023770
2021-09-27 04:15:10.116402+00|36727388
2021-09-27 04:15:11.184139+00|37975403
2021-09-27 04:15:12.247232+00|39146985
2021-09-27 04:15:13.314549+00|40195170
2021-09-27 04:15:14.380695+00|41419700
2021-09-27 04:15:15.450958+00|41419700
2021-09-27 04:15:16.522773+00|43122965
2021-09-27 04:15:17.598756+00|43922759
2021-09-27 04:15:18.673405+00|45125254
2021-09-27 04:15:19.752349+00|45854873
2021-09-27 04:15:20.820016+00|47368246
2021-09-27 04:15:21.884051+00|48845256
2021-09-27 04:15:22.941178+00|48845256
2021-09-27 04:15:24.002101+00|50162374
2021-09-27 04:15:25.061393+00|51670496
2021-09-27 04:15:26.124836+00|51670496
2021-09-27 04:15:27.177752+00|53190923
2021-09-27 04:15:28.242993+00|54979732
2021-09-27 04:15:29.303783+00|54979732
2021-09-27 04:15:30.366174+00|56425831
2021-09-27 04:15:31.434529+00|57365632
2021-09-27 04:15:32.50166+00|58614991
2021-09-27 04:15:33.566812+00|59565330
2021-09-27 04:15:34.627727+00|694673
2021-09-27 04:15:35.710627+00|2072873
2021-09-27 04:15:36.776109+00|2718651
2021-09-27 04:15:37.84067+00|2718651
2021-09-27 04:15:38.906091+00|4402189
2021-09-27 04:15:39.971577+00|6148461
2021-09-27 04:15:41.032531+00|6148461
2021-09-27 04:15:42.099955+00|7644860
2021-09-27 04:15:43.165823+00|8472609
2021-09-27 04:15:44.231337+00|10019826
2021-09-27 04:15:45.296679+00|11237290
2021-09-27 04:15:46.352039+00|11906771
2021-09-27 04:15:47.414112+00|12462527
2021-09-27 04:15:48.48827+00|13561002
2021-09-27 04:15:49.556894+00|15281087
2021-09-27 04:15:50.62663+00|16009830
